"id","repo_fullname","commits_count","commits_days_since_first","commits_days_since_last","commits_total_lines_added","commits_total_lines_removed","commits_avg_added","commits_avg_removed","commits_avg_files_changed","commits_avg_message_length","commits_avg_per_day","commits_avg_per_day_real","commits_max_per_day","contributors_count","contributors_top_avg_commits","contributors_top_avg_participation_week","contributors_top_avg_additions","contributors_top_avg_deletions","forks_count","forks_avg_per_day","forks_avg_max_per_day","issues_total_comments","issues_count","issues_open","issues_labels","issues_avg_labels","issues_avg_closing_time","issues_avg_comment_time","issues_avg_comments","issues_avg_comment_length","issues_avg_title_length","issues_avg_body_length","issues_avg_per_day","issues_avg_per_day_real","issues_max_per_day","repo_size","repo_topics","repo_branches","repo_age_days","repo_workflows","repo_languages","repo_milestones","repo_watchers","repo_deployments","repo_readme_length","repo_network_members","pulls_count","pulls_total_lines_added","pulls_total_lines_removed","pulls_avg_lines_added","pulls_avg_lines_removed","pulls_avg_closing_time","pulls_avg_comments","pulls_avg_review_comments","pulls_avg_Commits","pulls_avg_body_length","pulls_avg_title_length","pulls_avg_files_changed","pulls_avg_labels","pulls_avg_created_per_day","pulls_avg_created_per_day_real","pulls_max_created_per_day","releases_count","releases_tags","releases_total_downloads","releases_avg_body_length","releases_avg_title_length","releases_avg_assets","releases_avg_assets_downloads","releases_avg_assets_size","releases_avg_downloads_per_day","stars_count","stars_avg_per_day_real","stars_max_per_day","wf_count","wf_avg_duration","wf_avg_success_duration","wf_avg_failure_duration","wf_avg_successes_per_day","wf_avg_successes_per_day_real","wf_avg_fails_per_day","created_at","updated_at"
198,"MicrosoftDocs/Azure-IoT-C-SDK-Reference",88,1240,58,289262,237728,3287,2701,130,44,NULL,6,22,0,0,0,0,0,13,0,1,56,47,17,0,0,0,0,1,14285,35,356,0,1,6,1701,0,7,1240,0,1,0,3,0,2052,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-03 05:40:06.450406","2022-03-03 05:40:06.450406"
199,"Azure/azure-sdk-for-net-samples",12,896,414,50030,50455,4169,4205,22,28,NULL,3,6,5,1,1,2805,2803,4,0,1,2,4,0,0,0,0,0,0,75,31,141,0,1,1,528,0,1,896,0,0,0,1,0,1122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,25,1,6,620305,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 05:40:27.78735","2022-03-03 05:40:27.78735"
200,"MicrosoftDocs/newart-test-loc.ja-JP",14,869,106,5387,506,385,36,14,33,NULL,2,6,3,4,2,414,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0,4,869,0,1,0,2,0,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 05:40:46.194005","2022-03-03 05:40:46.194005"
201,"dojot/dojot-module-logger-nodejs",26,1256,302,7121,2173,274,84,3,50,NULL,2,10,3,5,1,225,47,6,0,1,3,23,5,7,0,0,0,0,135,34,3207,0,1,2,203,4,10,1256,2,2,1,0,0,1379,6,5,95,104,19,20,0,0,0,1,7099,36,1,0,0,1,1,4,4,0,341,27,0,0,0,NULL,0,0,0,2,0.002309027777777778,0.002309027777777778,0,0,2,0,"2022-03-03 05:41:15.984973","2022-03-03 05:41:15.984973"
202,"microsoftgraph/nodejs-connect-sample",17,1953,1218,5616,1248,330,73,4,112,NULL,3,10,4,2,1,296,64,14,0,1,10,8,0,3,0,0,0,1,174,25,311,0,2,5,86,0,1,1987,0,3,0,21,0,4100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,21,1,1,0,0,0,0,0,0,0,"2022-03-03 05:41:36.799334","2022-03-03 05:41:36.799334"
203,"Azure-Samples/hdinsight-dotnet-storm-wordcount",11,2151,1954,876,60,80,5,3,29,NULL,2,4,2,4,2,93,4,2,0,1,1,1,0,0,0,0,0,1,43,31,26,0,1,1,243,0,2,2151,0,1,0,2,0,4855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 05:41:52.801841","2022-03-03 05:41:52.801841"
204,"Azure/simdem",588,2182,1465,17308,8319,29,14,2,65,NULL,7,28,8,61,4,27,16,10,0,1,239,111,17,150,1,0,0,2,487,46,320,0,2,8,579,0,4,1668,0,5,0,32,0,11091,11,1,2687,3495,2687,3495,0,1,0,185,0,15,158,0,0,1,1,1,1,0,269,22,0,0,0,NULL,32,1,2,0,0,0,0,0,0,0,"2022-03-03 05:47:14.361853","2022-03-03 05:47:14.361853"
205,"MicrosoftDocs/powerapps_script_test-pr.da-dk",5,1115,106,46334,17224,9267,3445,99,45,NULL,3,4,2,2,1,9266,3444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,2,1115,0,1,0,1,0,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 05:47:29.437096","2022-03-03 05:47:29.437096"
206,"MicrosoftDocs/core-docs.hu-HU",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,801,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,1338,0,1,0,2,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 05:47:37.51989","2022-03-03 05:47:37.51989"
207,"MicrosoftDocs/OfficeDocs-SfBLocTest-pr.es-es",2,1554,26,569,42,285,21,5,103,NULL,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1554,0,1,0,2,0,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 05:47:46.993461","2022-03-03 05:47:46.993461"
208,"MicrosoftDocs/azure-blockchain-workbenchV1-docs-rest-apis",10,888,870,747,117,75,12,3,36,NULL,5,8,1,10,2,74,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,888,0,1,0,4,0,373,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-03 05:48:08.127347","2022-03-03 05:48:08.127347"
209,"dotnet/docs-maui",207,268,3,26536,1468,128,7,4,291,NULL,3,18,0,0,0,0,0,28,0,2,261,334,51,450,1,0,0,0,1364,31,420,1,2,16,20449,2,14,268,3,0,0,70,0,465,28,7,11983,97,1711,13,0,0,2,7,131,14,35,0,0,1,2,0,0,0,0,0,0,0,0,NULL,70,1,4,22,0.06479903198653199,0.02432817760942761,0.040470854377104376,0,10,0,"2022-03-03 05:51:08.82862","2022-03-03 05:51:08.82862"
210,"Azure/iotedge-lorawan-starterkit",828,1408,0,256847,115372,310,139,11,296,NULL,3,15,0,0,0,0,0,52,0,3,1686,1569,113,1806,1,0,0,1,1410,46,861,1,4,40,32091,9,50,1294,12,5,3,142,4858,6850,53,8,4812,782,601,97,0,1,12,22,1277,50,15,0,0,1,4,13,13,77530,667,7,0,8614,7545644,NULL,142,1,4,298,13.001923277094209,0.1071468742232165,12.894776402870992,0,52,4,"2022-03-03 08:16:04.479535","2022-03-03 08:16:04.479535"
211,"spacetelescope/stsci.imagemanip",58,5370,1301,1989,697,34,12,2,231,NULL,2,7,6,8,4,45,19,1,0,1,19,12,1,4,0,0,0,1,121,19,968,0,1,4,77,0,7,2204,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 08:16:40.712069","2022-03-03 08:16:40.712069"
212,"techtorial/homeworkRepo",46,658,618,791,88,17,2,1,23,NULL,9,40,17,2,1,18,1,28,0,15,6,41,34,0,0,0,0,0,7,18,5,0,6,33,8938,0,5,658,0,1,0,0,0,32,29,34,106,28,3,0,0,0,0,1,6,17,1,0,0,1,28,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 08:17:41.398874","2022-03-03 08:17:41.398874"
213,"MicrosoftDocs/sysinternals",865,1743,14,77582,30837,90,36,6,55,NULL,4,40,70,6,2,83,42,180,0,2,1107,497,25,72,0,0,0,2,2522,36,284,0,1,8,5118,0,4,1743,0,1,0,339,0,598,190,3,15,6,5,2,0,2,0,2,138,49,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,339,1,8,0,0,0,0,0,0,0,"2022-03-03 08:26:37.938785","2022-03-03 08:26:37.938785"
214,"dat310-2022/info",45,52,0,74602,159,1658,4,17,25,NULL,2,10,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47793,0,1,57,0,5,0,17,0,10582,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,17,1,5,0,0,0,0,0,0,0,"2022-03-03 08:27:11.637364","2022-03-03 08:27:11.637364"
215,"Azure/sonic-platform-pdk-pde",3,2040,604,13085,0,4362,0,36,250,NULL,1,1,2,1,1,3274,0,10,0,1,5,29,4,0,0,0,0,0,321,41,108,0,1,3,39,0,1,2212,0,4,0,1,0,0,10,1,7,5,7,5,0,0,0,35,294,20,2,0,0,1,1,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 08:27:26.15371","2022-03-03 08:27:26.15371"
216,"Azure-Samples/resource-manager-ruby-resources-and-groups",45,2115,891,2055,696,46,15,2,42,NULL,2,7,8,4,2,19,18,7,0,1,29,13,0,0,0,0,0,2,68,24,35,0,1,3,34,0,2,2115,0,1,0,3,0,5638,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,282,0,52,1,282,8523,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-03 08:28:02.475563","2022-03-03 08:28:02.475563"
217,"LuiSiguenzaC/PrimerParcial",10,329,327,1724,327,172,33,7,18,NULL,3,7,5,1,1,113,54,6,0,5,1,7,5,0,0,0,0,0,57,17,5,0,3,6,2628,0,49,329,0,2,0,0,0,16,6,5,1996,223,399,44,0,0,0,1,7,20,19,0,0,1,5,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 08:28:22.100254","2022-03-03 08:28:22.100254"
218,"Azure-Samples/cognitive-services-vision-face-finder",46,1307,581,4088,1022,89,22,3,91,NULL,3,7,5,2,1,65,19,10,0,2,3,5,4,0,0,0,0,0,56,32,454,0,1,1,5393,0,2,1307,0,1,0,16,0,7433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,958,0,11,1,239,2011894,NULL,16,1,1,0,0,0,0,0,0,0,"2022-03-03 08:28:57.457356","2022-03-03 08:28:57.457356"
219,"Azure/pcs-simulation-webui",160,1581,401,61471,27788,384,174,7,106,NULL,2,9,9,17,7,386,175,8,0,1,77,231,5,229,0,0,0,0,58,34,668,0,2,21,1689,0,14,1581,0,6,0,5,0,2005,8,5,14228,13136,2845,2627,0,0,0,7,3161,26,11,0,0,1,1,13,13,0,0,9,0,0,0,NULL,5,1,1,0,0,0,0,0,0,0,"2022-03-03 08:30:45.84805","2022-03-03 08:30:45.84805"
220,"SnowletTV/Invictus",3495,303,9,40335059,28352005,11541,8112,12,45,NULL,13,97,36,77,10,3209,3227,12,0,2,1,78,0,0,0,0,0,0,25,18,23,0,1,5,462336,0,26,303,0,1,0,6,0,877,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,0,0,0,NULL,6,1,2,0,0,0,0,0,0,0,"2022-03-03 09:08:07.184785","2022-03-03 09:08:07.184785"
221,"ignacioparadisi/vacanze-front",959,1049,966,583171,326058,608,340,15,47,NULL,23,135,23,27,4,206,175,5,0,2,20,153,19,30,0,0,0,0,118,25,1226,0,2,27,12194,0,43,1049,0,5,0,4,0,1029,5,19,1856,784,97,41,0,0,0,1,6347,35,1,1,0,1,1,2,2,0,0,9,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-03 09:17:29.530985","2022-03-03 09:17:29.530985"
222,"Haverim-Larefua/haverim-lerefua-server",215,815,38,51825,12354,241,57,3,58,NULL,2,8,0,0,0,0,0,0,0,0,5,35,5,12,0,0,0,0,86,38,1898,0,1,2,29369,0,27,815,0,3,0,0,0,4045,0,5,64,1219,12,243,0,0,0,1,5144,36,1,1,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 09:19:29.272767","2022-03-03 09:19:29.272767"
223,"Azure-Samples/azure-iot-edge-devops-sample-c",16,1008,701,1404,136,88,9,3,34,NULL,2,7,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,14,195,0,1,1,26,0,2,997,0,3,0,2,0,356,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 09:19:48.918218","2022-03-03 09:19:48.918218"
224,"radekkowalsda/sda",172,977,22,42254,38194,246,222,3,34,NULL,6,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,1,1,55049,0,7,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 09:21:51.980635","2022-03-03 09:21:51.980635"
225,"MicrosoftDocs/nav-content.fr-ch",36,1715,91,57234,8699,1590,242,40,45,NULL,1,3,7,5,3,1589,241,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7848,0,6,1715,0,2,0,2,0,12751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 09:22:27.51436","2022-03-03 09:22:27.51436"
226,"microsoftgraph/msgraph-training-dotnet-core.fr-FR",15,882,27,1820,796,121,53,5,23,NULL,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,4,882,0,0,0,1,0,1269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 09:22:44.383069","2022-03-03 09:22:44.383069"
227,"Azure-Samples/powerbi-node-server-express",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,9,0,1,0,2,1,0,0,0,0,0,0,26,730,0,1,1,4,0,1,1995,0,2,0,8,0,748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,8,1,1,0,0,0,0,0,0,0,"2022-03-03 09:22:55.8782","2022-03-03 09:22:55.8782"
228,"saussact/git-training-repo",511,360,119,4018,111,8,0,4,44,NULL,46,281,76,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,4,360,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 09:27:09.727534","2022-03-03 09:27:09.727534"
229,"Donders-Institute/git-workshop",163,833,637,988,653,6,4,2,40,NULL,20,90,36,2,1,6,5,1,0,1,3,67,56,62,0,0,0,0,27,38,718,0,16,30,69,5,15,834,0,0,6,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 09:28:38.948234","2022-03-03 09:28:38.948234"
230,"Azure/azure-iiot-common",79,1490,953,67693,63760,857,807,32,93,NULL,2,13,4,17,6,1535,1503,5,0,1,21,9,0,0,0,0,0,2,360,32,42,0,1,1,818,0,4,1490,0,3,0,7,0,193,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,7,1,1,0,0,0,0,0,0,0,"2022-03-03 09:29:39.396976","2022-03-03 09:29:39.396976"
231,"Azure-Samples/openhack-devops-proctor",290,1402,26,165018,106022,569,366,8,113,NULL,2,11,24,11,5,603,400,156,0,4,125,359,0,1,0,0,0,0,121,30,580,0,1,11,16745,2,5,1402,3,9,0,103,0,1611,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,472,0,28,0,67,1551320,NULL,103,1,3,2,0.003564814814814815,0.0029745370370370373,0.0005902777777777778,0,3,0,"2022-03-03 09:32:51.513198","2022-03-03 09:32:51.513198"
232,"tencentyun/TRTCSDK",507,939,13,1275414,840286,2516,1657,30,29,NULL,2,9,23,10,5,2103,1548,1084,0,7,837,532,85,32,0,0,0,1,373,37,1092,0,1,23,131359,0,8,1141,1,19,0,1146,421,5328,1088,11,251,177,22,16,0,0,0,1,4435,68,1,0,0,1,3,33,33,0,745,3,0,0,0,NULL,1146,1,16,2,0.005636574074074074,0.005636574074074074,0,0,1,0,"2022-03-03 09:40:05.17609","2022-03-03 09:40:05.17609"
233,"Azure/OMSLabs",9,1695,1680,1812,18,201,2,3,11,NULL,5,8,4,1,1,361,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58516,0,1,1695,0,1,0,2,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 10:04:48.040956","2022-03-03 10:04:48.040956"
234,"MicrosoftDocs/OfficeDocs-SkypeforBusiness-Test-pr",137,1414,813,946919,891804,6912,6510,48,60,NULL,4,16,16,5,2,2197,4179,16,0,1,100,59,0,0,0,0,0,1,9180,32,16,0,2,10,20189,0,13,1414,0,1,0,1,0,373,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 10:07:17.006215","2022-03-03 10:07:17.006215"
235,"nuvention-web/team-E",22,1878,1849,27227,10230,1238,465,7,16,NULL,3,6,2,10,2,2226,1376,0,0,0,0,5,4,6,1,0,0,0,0,71,5,0,5,5,5283,0,2,1878,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 10:07:42.391317","2022-03-03 10:07:42.391317"
236,"axoloti/axoloti-contrib",2381,2251,29,2740822,1253535,1151,526,5,27,NULL,3,18,33,29,9,1482,185,19,0,1,5,11,0,0,0,0,0,0,256,19,44,0,1,2,19853,0,5,2251,0,4,0,31,0,183,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,31,1,2,0,0,0,0,0,0,0,"2022-03-03 10:33:25.455314","2022-03-03 10:33:25.455314"
237,"Azure-Samples/network-go-manage-network-security-group",4,1883,1577,748,135,187,34,5,476,NULL,1,2,1,4,3,187,33,5,0,1,1,4,0,0,0,0,0,0,108,32,98,0,1,1,12,2,1,1882,0,1,0,1,0,3770,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 10:33:42.960949","2022-03-03 10:33:42.960949"
238,"Azure/batch-insights",29,1564,1051,3040,711,105,25,5,61,NULL,1,4,6,4,3,105,25,11,0,1,96,48,8,11,0,0,0,2,1297,42,582,0,1,3,1757,0,3,1564,0,4,0,22,0,5875,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1226905,166,12,2,87636,8265971,NULL,22,1,1,0,0,0,0,0,0,0,"2022-03-03 10:58:58.119522","2022-03-03 10:58:58.119522"
239,"predixdesignsystem/px-helpers-design",85,2352,1102,16656,2001,196,24,3,33,NULL,2,6,8,7,4,265,33,1,0,1,2,3,0,1,0,0,0,0,201,32,1095,0,1,1,1799,1,4,2352,0,4,0,0,24,1302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,50,7,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 11:00:04.323427","2022-03-03 11:00:04.323427"
240,"microsoft/ReverseDNSGeolocation",12,873,808,17494,131,1458,11,12,19,NULL,4,9,2,5,2,1560,11,7,0,1,0,1,1,0,0,0,0,0,0,53,557,0,1,1,120,0,1,873,0,1,0,10,0,1253,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,10,1,1,0,0,0,0,0,0,0,"2022-03-03 11:00:30.02679","2022-03-03 11:00:30.02679"
241,"Azure-Samples/acs-dotnet-manage-azure-container-service-with-docker-swarm-orchestrator",17,1548,409,39442,3764,2320,221,8,16,NULL,1,2,7,2,1,2320,221,0,0,0,0,1,1,1,1,0,0,0,0,75,2203,0,1,1,28126,0,2,1548,0,7,0,1,0,1688,0,1,1,1,1,1,0,0,0,1,2203,75,1,1,0,1,1,5,5,289,0,87,1,57,28305738,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 11:01:34.064203","2022-03-03 11:01:34.064203"
242,"microsoft/multilabel-audio-retrieval",6,923,895,212182,0,35364,0,3,15,NULL,3,5,3,2,1,35363,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,1,923,0,1,0,5,0,948,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,5,1,1,0,0,0,0,0,0,0,"2022-03-03 11:05:57.580153","2022-03-03 11:05:57.580153"
243,"MicrosoftDocs/shayatest19061803",4,989,989,562,2,141,1,4,55,NULL,4,4,1,4,1,140,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,989,0,1,0,1,0,373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-04 00:33:38.196127","2022-03-04 00:33:38.196127"
244,"defeattroy/homework-bigdata2018",435,723,592,2560906,16713,5887,38,5,30,NULL,10,94,44,8,4,1761,47,37,0,28,7,63,7,0,0,0,0,0,83,19,4,0,4,28,99708,0,4,723,0,3,0,6,0,80,37,7,3742,536,534,76,0,0,0,3,0,19,4,0,0,1,2,0,0,0,0,0,0,0,0,NULL,6,1,1,0,0,0,0,0,0,0,"2022-03-04 00:37:56.148833","2022-03-04 00:37:56.148833"
245,"Samsung/tizen-docs",3463,1689,2,171535713,13768808,49534,3976,25,103,NULL,4,23,100,22,9,19087,3997,308,0,4,14958,1588,38,178,0,0,0,9,721,39,391,0,2,14,1419080,0,32,1689,0,0,1,103,296,4089,314,14,29665,4176,2118,298,0,57,51,5,268,41,21,0,0,1,2,1,1,0,27,0,0,0,0,NULL,103,1,3,0,0,0,0,0,0,0,"2022-03-04 01:26:21.125669","2022-03-04 01:26:21.125669"
246,"hl-336/BJ_23",320,536,527,62683,6755,196,21,4,19,NULL,40,117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,1,536,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-04 01:29:02.964735","2022-03-04 01:29:02.964735"
247,"MicrosoftDocs/serviceaccount0426",2,1773,1773,528,0,264,0,5,106,NULL,2,2,1,2,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1773,0,1,0,1,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-04 01:29:12.802021","2022-03-04 01:29:12.802021"
248,"obedottoc/Ex01",10,970,885,186,6,19,1,2,19,NULL,1,2,0,0,0,0,0,10,0,4,0,1,1,0,0,0,0,0,0,4,0,0,1,1,6573,0,66,970,0,1,0,4,0,0,10,1,11,0,11,0,0,0,0,2,0,4,2,0,0,1,1,0,0,0,0,0,0,0,0,NULL,4,1,2,0,0,0,0,0,0,0,"2022-03-04 01:29:27.072542","2022-03-04 01:29:27.072542"
249,"MicrosoftDocs/azure-docs-sdk-python.de-DE",6,1659,413,54569,83,9095,14,2,59,NULL,1,1,2,3,3,9094,13,3,0,1,5,3,0,0,0,0,0,1,2308,26,146,0,1,2,5447,0,4,1659,0,1,0,2,0,373,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-04 01:29:41.227287","2022-03-04 01:29:41.227287"
250,"MicrosoftDocs/projectfreta-docs-rest-apis",13,834,680,4662,2068,359,159,8,33,NULL,3,3,2,6,2,226,172,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,834,0,1,0,1,0,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-04 01:29:56.925123","2022-03-04 01:29:56.925123"
251,"jchacana/tdd-kata",3,1244,1074,103,0,34,0,2,16,NULL,1,1,1,3,3,34,0,3,0,1,0,2,2,1,0,0,0,0,0,25,2984,0,1,1,134,0,15,1244,0,1,0,0,0,1845,3,2,58,1,29,0,0,0,0,2,2984,25,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-04 01:30:08.372891","2022-03-04 01:30:08.372891"
252,"Vizzuality/superagent",243,3863,3537,18592,3120,77,13,2,26,NULL,5,44,6,38,5,77,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,3,3530,0,0,0,1,0,3685,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-04 01:32:13.569398","2022-03-04 01:32:13.569398"
253,"Azure/sonic-telemetry",93,2041,2,37551,6787,404,73,4,221,NULL,1,5,0,0,0,0,0,82,0,5,168,98,34,14,0,0,0,1,800,42,1445,0,1,4,1485,0,5,2190,0,2,0,32,0,3139,87,19,6818,1190,358,62,0,1,4,6,843,46,4,0,0,1,2,0,0,0,0,0,0,0,0,NULL,32,1,2,0,0,0,0,0,0,0,"2022-03-04 01:33:36.753815","2022-03-04 01:33:36.753815"
254,"mdagost/MScA_code",11,2276,2276,28074,15,2552,1,5,32,NULL,6,10,2,2,1,1,1,6,0,1,1,2,0,0,0,0,0,0,6,34,37,0,2,2,4243,0,2,2276,0,3,0,2,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-04 01:33:51.995072","2022-03-04 01:33:51.995072"
