"id","repo_fullname","commits_count","commits_days_since_first","commits_days_since_last","commits_total_lines_added","commits_total_lines_removed","commits_avg_added","commits_avg_removed","commits_avg_files_changed","commits_avg_message_length","commits_avg_per_day","commits_avg_per_day_real","commits_max_per_day","contributors_count","contributors_top_avg_commits","contributors_top_avg_participation_week","contributors_top_avg_additions","contributors_top_avg_deletions","forks_count","forks_avg_per_day","forks_avg_max_per_day","issues_total_comments","issues_count","issues_open","issues_labels","issues_avg_labels","issues_avg_closing_time","issues_avg_comment_time","issues_avg_comments","issues_avg_comment_length","issues_avg_title_length","issues_avg_body_length","issues_avg_per_day","issues_avg_per_day_real","issues_max_per_day","repo_size","repo_topics","repo_branches","repo_age_days","repo_workflows","repo_languages","repo_milestones","repo_watchers","repo_deployments","repo_readme_length","repo_network_members","pulls_count","pulls_total_lines_added","pulls_total_lines_removed","pulls_avg_lines_added","pulls_avg_lines_removed","pulls_avg_closing_time","pulls_avg_comments","pulls_avg_review_comments","pulls_avg_Commits","pulls_avg_body_length","pulls_avg_title_length","pulls_avg_files_changed","pulls_avg_labels","pulls_avg_created_per_day","pulls_avg_created_per_day_real","pulls_max_created_per_day","releases_count","releases_tags","releases_total_downloads","releases_avg_body_length","releases_avg_title_length","releases_avg_assets","releases_avg_assets_downloads","releases_avg_assets_size","releases_avg_downloads_per_day","stars_count","stars_avg_per_day_real","stars_max_per_day","wf_count","wf_avg_duration","wf_avg_success_duration","wf_avg_failure_duration","wf_avg_successes_per_day","wf_avg_successes_per_day_real","wf_avg_fails_per_day","created_at","updated_at"
828,"mrhenderson/ecs",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,319,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1225,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-12 00:13:48.593871","2022-03-12 00:13:48.593871"
829,"Azure-Samples/active-directory-b2c-xamarin-native",194,2179,11,153359,177735,791,916,6,55,NULL,2,12,20,6,3,894,902,66,0,1,643,172,12,90,0,0,0,3,363,43,626,0,1,3,1234,8,16,2179,0,1,0,106,0,12843,69,1,2,2,2,2,0,0,0,1,46,33,1,0,0,1,1,23,23,1471,0,58,1,63,241021,NULL,106,1,2,0,0,0,0,0,0,0,"2022-03-12 00:16:00.87516","2022-03-12 00:16:00.87516"
830,"AdamasCodingClub/AdamasCodingClub",40,896,861,1572,661,39,17,1,26,NULL,4,23,17,2,1,40,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,896,0,4,0,8,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,8,1,2,0,0,0,0,0,0,0,"2022-03-12 00:16:27.288221","2022-03-12 00:16:27.288221"
831,"microsoftgraph/msgraph-training-changenotifications.pt-BR",5,1013,241,2441,954,488,191,23,19,NULL,1,2,2,2,1,610,238,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9964,0,4,1013,0,0,0,1,0,3011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-12 00:16:38.512781","2022-03-12 00:16:38.512781"
832,"Azure-Samples/iot-hub-c-intel-edison-client-app",10,1824,1580,855,118,86,12,3,83,NULL,1,3,5,2,1,85,11,3,0,1,3,10,2,0,0,0,0,0,139,32,79,0,1,1,17195,0,3,1824,0,3,0,2,0,2608,3,1,1,1,1,1,0,0,0,1,0,16,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 00:16:53.891732","2022-03-12 00:16:53.891732"
833,"KumarRobotics/motion_capture_system",52,2381,1250,63385,6358,1219,122,8,50,NULL,2,11,6,7,3,1805,598,28,0,1,14,15,4,2,0,0,0,0,262,35,234,0,1,2,2402,5,3,2381,0,5,0,45,0,3262,38,1,1,1,1,1,0,1,0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,45,1,2,0,0,0,0,0,0,0,"2022-03-12 00:17:31.455128","2022-03-12 00:17:31.455128"
834,"MicrosoftDocs/iis-docs",623,1841,0,1107224,82755,1777,133,27,84,NULL,3,54,0,0,0,0,0,253,0,4,723,634,87,8,0,0,0,1,559,34,185,0,1,20,137749,2,15,1841,2,10,0,82,0,1155,253,13,187,109,14,8,0,1,0,1,129,42,4,0,0,1,1,0,0,0,0,0,0,0,0,NULL,82,1,1,10,0.04081712962962963,0.01764814814814815,0.02316898148148148,0,3,0,"2022-03-12 00:25:07.233402","2022-03-12 00:25:07.233402"
835,"MicrosoftDocs/nav-content.fi-fi",34,1723,100,54195,7319,1594,215,39,44,NULL,1,3,7,4,3,1593,215,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7562,0,6,1723,0,2,0,2,0,12751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 00:25:38.581312","2022-03-12 00:25:38.581312"
836,"Azure/azure-iot-connected-factory",186,1789,162,413846,19336,2225,104,10,102,NULL,2,13,16,9,5,1574,211,86,0,2,15,46,0,10,0,0,0,0,259,44,1223,0,1,5,8681,0,1,1789,0,10,0,100,0,11465,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,606,35,0,0,0,NULL,100,1,2,0,0,0,0,0,0,0,"2022-03-12 00:27:37.686269","2022-03-12 00:27:37.686269"
837,"MicrosoftDocs/office-developer-exchange-ews-managed-api-ref-dotnet.de-DE",7,1331,277,95629,32,13661,5,45,52,NULL,1,2,4,1,1,13661,4,1,0,1,2,2,2,0,0,0,0,1,2375,123,29,0,2,2,12150,0,6,1331,0,1,0,2,0,470,1,2,11,6,5,3,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 00:27:56.909014","2022-03-12 00:27:56.909014"
838,"PredixDev/px-chart",96,2360,1814,97749,8392,1018,87,4,36,NULL,2,5,10,4,3,150,171,7,0,1,40,17,0,1,0,0,0,2,264,41,420,0,1,2,6113,0,5,2360,0,4,0,1,22,27325,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,299,23,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-12 00:28:51.175895","2022-03-12 00:28:51.175895"
839,"craftcommon/Food-For-Health",153,569,556,475,41,3,0,2,48,NULL,13,52,35,1,1,1,0,9,0,1,47,100,13,0,0,0,0,0,9,18,9,0,8,41,98,0,106,569,0,0,0,0,0,45,9,13,477,7,36,0,0,1,0,15,6,18,18,0,0,1,4,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-12 00:30:20.269251","2022-03-12 00:30:20.269251"
840,"Azure/k8s-best-practices",50,1312,942,2120,337,42,7,2,41,NULL,3,9,11,3,1,39,4,60,0,2,1,9,3,1,0,0,0,0,188,29,57,0,1,4,2813,0,1,1312,0,0,0,217,0,1129,62,1,1,1,1,1,0,0,0,1,0,13,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,217,1,6,0,0,0,0,0,0,0,"2022-03-12 00:30:59.780474","2022-03-12 00:30:59.780474"
841,"MicrosoftDocs/office-developer-office-pia-ref-dotnet.de-DE",10,1331,277,188762,41,18876,4,47,49,NULL,2,3,5,2,1,18876,4,2,0,1,4,3,2,0,0,0,0,1,1938,123,29,0,3,3,12405,0,8,1331,0,1,0,2,0,470,2,2,10,5,5,2,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 00:31:21.258508","2022-03-12 00:31:21.258508"
842,"Azure/cyclecloud-docker",26,1322,483,38333,98,1474,4,18,35,NULL,3,8,0,0,0,0,0,2,0,1,3,4,2,0,0,0,0,0,107,28,778,0,1,1,207,0,3,1322,0,5,0,3,0,3546,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,43,14,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-12 00:31:48.833981","2022-03-12 00:31:48.833981"
843,"OfficeDev/microsoft-teams-sample-auth-node",92,1492,18,49572,11232,539,122,7,79,NULL,2,8,11,6,3,301,159,48,0,2,10,53,23,16,0,0,0,0,86,40,2406,0,1,2,1548,0,17,1492,0,6,0,55,0,13469,48,13,111,87,8,6,0,0,0,1,6449,32,1,0,0,1,2,9,9,990,0,37,1,110,183101,NULL,55,1,2,0,0,0,0,0,0,0,"2022-03-12 00:43:38.793483","2022-03-12 00:43:38.793483"
844,"comporu/gentelella",632,2493,1830,8528674,1417624,13495,2243,22,60,NULL,5,38,34,4,1,14158,2338,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27368,0,5,1824,0,3,0,0,0,6347,6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-12 00:47:13.182124","2022-03-12 00:47:13.182124"
845,"omprasad-r/mattcorby",109,1787,976,13565,8582,124,79,12,15,NULL,2,6,10,6,3,98,96,4,0,1,1,4,1,0,0,0,0,0,71,40,33,0,1,1,71470,0,38,1787,0,3,0,0,0,0,4,1,15,31,15,31,0,0,0,5,26,48,23,0,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-12 00:48:20.150376","2022-03-12 00:48:20.150376"
846,"Azure/Batch",54,1381,123,1617,105,30,2,1,38,NULL,1,4,9,6,5,29,1,15,0,2,257,123,30,69,0,0,0,2,400,49,1242,0,1,4,68,1,1,1381,0,0,0,15,0,3398,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,15,1,2,0,0,0,0,0,0,0,"2022-03-12 00:49:03.219077","2022-03-12 00:49:03.219077"
847,"CSC4500/CSC4500-fall2021",18,225,191,430,321,24,18,3,42,NULL,4,8,1,11,4,19,19,3,0,1,13,44,36,9,0,0,0,0,2224,24,845,0,4,28,4689,0,1,225,0,0,0,4,0,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,1,2,0,0,0,0,0,0,0,"2022-03-12 00:49:12.622613","2022-03-12 00:49:12.622613"
848,"Azure/azure-iot-c-back-compat",21,1100,905,10734,3714,511,177,6,34,NULL,2,5,3,5,2,215,297,2,0,1,0,3,0,0,0,0,0,0,0,16,0,0,1,1,91,0,1,1100,0,2,0,2,0,930,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 00:49:20.726416","2022-03-12 00:49:20.726416"
849,"saurabh-patil/session14",330,2452,1970,8394,310,25,1,2,41,NULL,6,26,24,5,2,11,0,0,0,0,0,4,1,0,0,0,0,0,0,23,22,0,1,1,2973,0,24,2452,0,3,0,0,0,2297,0,1,3,1,3,1,0,0,0,1,39,36,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-12 00:50:40.250599","2022-03-12 00:50:40.250599"
850,"mkarazin/elasticDemo",35,1767,863,11498,250,329,7,2,41,NULL,4,19,3,9,2,18,5,0,0,0,10,70,12,61,0,0,0,0,31,28,1171,0,4,14,216,0,14,1767,0,1,0,1,0,753,0,10,51,33,5,3,0,0,0,1,3227,31,1,0,0,1,5,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-12 00:51:12.650355","2022-03-12 00:51:12.650355"
851,"f5devcentral/udf-ansible-inventory-plugin",17,514,511,1429,1250,84,74,2,45,NULL,9,13,1,12,1,125,103,2,0,1,0,5,0,0,0,0,0,0,0,30,81,0,2,4,15,0,1,514,0,1,0,4,0,710,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,2,3,0,0,0,0,0,0,0,"2022-03-12 00:51:29.968645","2022-03-12 00:51:29.968645"
852,"MicrosoftDocs/ShayaIntRepo91953",17,1003,971,595,12,35,1,2,3597,NULL,9,16,0,0,0,0,0,2,0,1,12,3,1,0,0,0,0,4,678,16,0,0,1,2,30,0,4,1003,0,1,0,1,0,373,2,1,3,1,3,1,0,0,0,1,0,16,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-12 00:51:48.758108","2022-03-12 00:51:48.758108"
853,"Azure-Samples/iot-hub-c-esp32",28,1835,1624,939,906,34,32,2,21,NULL,2,3,3,8,4,35,24,4,0,1,15,3,0,0,0,0,0,5,337,36,2559,0,1,1,42,0,4,1835,0,0,0,2,0,534,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 00:52:11.018792","2022-03-12 00:52:11.018792"
854,"MicrosoftDocs/core-docs.ro-RO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,801,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,1347,0,1,0,2,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 00:52:19.90287","2022-03-12 00:52:19.90287"
855,"MicrosoftDocs/OfficeDocs-MicrosoftSearch-pr.it-IT",356,1148,0,36596,28855,103,81,4,25,NULL,1,5,0,0,0,0,0,2,0,1,2,2,2,0,0,0,0,1,1570,123,29,0,2,2,12690,0,6,1148,0,1,0,2,0,2301,2,2,11,8,5,4,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 00:56:49.844444","2022-03-12 00:56:49.844444"
856,"spacetelescope/tweakwcs",189,1438,72,39841,6345,211,34,3,65,NULL,2,9,6,26,11,171,34,12,0,1,155,151,2,186,1,0,0,1,1132,40,413,0,1,5,678,3,1,1439,1,2,0,8,0,877,13,1,4,0,4,0,0,1,0,1,45,44,1,0,0,1,1,5,5,0,58,52,0,0,0,NULL,8,1,1,2,0.0037094907407407406,0.0037094907407407406,0,0,1,0,"2022-03-12 00:58:39.755543","2022-03-12 00:58:39.755543"
857,"Azure/offline-data-collection-with-control",18,669,639,486,42,27,2,1,41,NULL,6,8,1,12,2,4,2,3,0,1,0,2,0,0,0,0,0,0,0,29,30,0,1,1,693,0,1,669,0,0,0,3,0,5255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-12 00:58:58.081526","2022-03-12 00:58:58.081526"
858,"Azure-Samples/app-service-web-html-get-started",14,2135,970,10519,36,751,3,3,21,NULL,2,5,3,4,2,809,2,130,0,2,5,3,1,0,0,0,0,1,69,35,0,0,1,1,381,0,1,2135,0,3,0,36,0,746,173,1,1,1,1,1,0,0,0,1,0,17,1,0,0,1,1,4,4,1440,0,33,1,360,378148,NULL,36,1,2,0,0,0,0,0,0,0,"2022-03-12 00:59:20.711626","2022-03-12 00:59:20.711626"
859,"MicrosoftDocs/winui-api",347,1344,35,738205,171710,2127,495,33,86,NULL,2,9,32,8,4,2480,549,31,0,1,179,99,17,323,3,0,0,1,128,42,740,0,1,3,44647,0,7,1341,0,7,0,57,0,1137,31,1,4,5,4,5,0,2,0,1,0,50,1,5,0,1,1,0,0,0,0,0,0,0,0,NULL,57,1,2,0,0,0,0,0,0,0,"2022-03-12 01:03:02.790278","2022-03-12 01:03:02.790278"
860,"Uniandes-ISIS2603-backup/parcial1201610",5,2208,2208,3991,44,798,9,7,20,NULL,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,3,2209,0,2,0,0,0,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-12 01:03:14.062897","2022-03-12 01:03:14.062897"
861,"Azure/SFNuGet",30,1648,1288,4180,2696,139,90,4,35,NULL,2,4,3,8,3,160,102,7,0,1,24,11,1,0,0,0,0,2,189,54,444,0,1,4,2868,0,1,1648,0,1,0,18,0,4190,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,18,1,2,0,0,0,0,0,0,0,"2022-03-12 01:03:38.844774","2022-03-12 01:03:38.844774"
862,"Azure-Samples/powerbi-jquery-client",7,2139,2044,364,16,52,2,2,41,NULL,4,6,2,3,1,60,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2139,0,3,0,1,0,1005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-12 01:03:50.305873","2022-03-12 01:03:50.305873"
863,"MicrosoftDocs/mslearn-data-ingestion-with-azure-data-factory",4,1129,948,330,0,83,0,1,31,NULL,1,2,3,1,1,110,0,10,0,1,2,3,2,0,0,0,0,0,274,45,280,0,1,1,82,0,1,1129,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,5,1,1,0,0,0,0,0,0,0,"2022-03-12 01:04:01.836723","2022-03-12 01:04:01.836723"
864,"MicrosoftDocs/OfficeDocs-OfficeUpdates-pr.de-DE",1064,1384,1,123141,70366,116,66,3,26,NULL,2,5,0,0,0,0,0,4,0,1,2,3,3,0,0,0,0,0,1569,92,191,0,1,2,30761,0,7,1384,0,1,0,4,0,470,4,2,9,8,4,4,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-12 01:14:55.832474","2022-03-12 01:14:55.832474"
865,"MicrosoftDocs/mslearn-tailspin-spacegame-web-models",18,1033,263,1011,34,56,2,2,41,NULL,2,5,5,3,2,67,2,4051,3,29,22,32,3,0,0,0,0,0,425,18,56,0,1,3,23,0,1,1033,0,1,0,17,0,2082,4061,3,232,47,77,15,0,0,0,5,0,18,3,0,0,1,1,0,0,0,0,0,0,0,0,NULL,17,1,1,0,0,0,0,0,0,0,"2022-03-12 01:17:56.953651","2022-03-12 01:17:56.953651"
866,"CSE241N-Fall18/CSE241N-ArtificialIntelligenceFall18",17,1515,1509,1752,1549,103,91,14,16,NULL,3,9,4,3,1,17,118,83,0,76,16,73,1,0,0,0,0,0,51,13,7,0,14,68,64342,4,94,1515,0,0,0,18,0,1298,93,1,1,1,1,1,0,0,0,1,0,16,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,18,2,6,0,0,0,0,0,0,0,"2022-03-12 01:18:19.84528","2022-03-12 01:18:19.84528"
867,"dsalinux/systemvendas",125,2326,2298,9143,1038,73,8,5,28,NULL,10,50,1,9,3,182,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7815,0,1,2326,0,3,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,16,8,13,0,0,0,0,0,0,0,"2022-03-12 01:19:25.181162","2022-03-12 01:19:25.181162"
868,"riplaboratory/Kanaloa",1103,1485,92,5026134,4361895,4557,3955,10,35,NULL,5,43,22,47,7,5369,4959,14,0,1,8,33,10,15,0,0,0,0,200,42,2787,0,1,2,681790,0,12,1485,0,15,0,7,0,12375,15,10,1689,455,168,45,0,0,0,1,4758,53,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,7,1,1,0,0,0,0,0,0,0,"2022-03-12 01:30:30.151398","2022-03-12 01:30:30.151398"
869,"GuildCrafts/goalie",18,1936,1928,911,72,51,4,3,65,NULL,6,11,0,0,0,0,0,0,0,0,16,17,6,0,0,0,0,0,126,30,179,0,2,11,101,0,6,1936,0,3,3,0,1,1066,0,2,1686,21,843,10,0,1,2,12,114,39,12,0,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-12 01:30:50.768234","2022-03-12 01:30:50.768234"
870,"wichit2s/csubu-linux-59",312,1597,1561,3237,1100,10,4,4,46,NULL,31,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792,0,1,1597,0,2,0,10,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,10,5,9,0,0,0,0,0,0,0,"2022-03-12 01:33:12.456084","2022-03-12 01:33:12.456084"
871,"MicrosoftDocs/OfficeDocs-Exchange-Test-pr.de-de",141,1415,822,437913,150983,3106,1071,42,59,NULL,3,19,14,7,2,1980,612,14,0,2,58,29,0,0,0,0,0,2,10229,26,9,0,1,4,16187,0,5,1415,0,1,0,2,0,373,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 01:35:14.450213","2022-03-12 01:35:14.450213"
872,"spacetelescope/sprint_notebooks",32,2093,1249,45248,230,1414,7,1,57,NULL,2,4,9,2,1,1086,6,5,0,1,2,10,1,2,0,0,0,0,128,38,167,0,1,2,6205,5,2,2094,0,1,0,6,0,670,5,1,689,0,689,0,0,0,0,1,56,37,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,6,1,1,0,0,0,0,0,0,0,"2022-03-12 01:35:40.614082","2022-03-12 01:35:40.614082"
873,"space-concordia-robotics/robotics-prototype",3024,2220,3,1071595,658973,354,218,6,66,NULL,5,38,0,0,0,0,0,16,0,1,1262,544,191,749,1,0,0,2,303,38,704,0,2,24,191058,0,140,1638,1,10,2,20,0,9957,18,9,2846,610,316,67,0,8,18,22,2093,21,10,0,0,1,1,0,0,0,0,0,0,0,0,NULL,20,1,2,4,0.12585358796296298,0.06827835648148148,0.057575231481481484,0,2,0,"2022-03-12 02:02:16.43102","2022-03-12 02:02:16.43102"
874,"Azure/aks-demo",3,1106,1106,44,0,15,0,1,14,NULL,3,3,2,1,1,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1106,0,0,0,1,0,930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-12 02:02:27.031812","2022-03-12 02:02:27.031812"
875,"microsoft/clarity",279,681,37,75844,33338,272,119,10,108,NULL,2,22,11,18,6,206,128,77,0,11,225,226,48,13,0,0,0,0,238,38,562,0,1,5,2280,3,18,681,0,2,0,702,0,3075,78,1,231,141,231,141,0,2,50,4,31,21,13,0,0,1,1,0,0,0,0,0,0,0,0,NULL,702,2,106,0,0,0,0,0,0,0,"2022-03-12 02:05:21.766153","2022-03-12 02:05:21.766153"
876,"microsoftgraph/uwp-csharp-meetingbot-sample",28,1990,669,3397,286,121,10,3,35,NULL,2,8,0,0,0,0,0,9,0,1,9,5,0,4,0,0,0,1,175,26,154,0,1,1,120,0,1,1990,0,1,0,10,0,6570,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,10,1,1,0,0,0,0,0,0,0,"2022-03-12 02:06:59.391471","2022-03-12 02:06:59.391471"
877,"spacetelescope/jwst_footprints",112,1744,200,13883,8472,124,76,2,35,NULL,5,19,0,0,0,0,0,6,0,1,3,18,2,4,0,0,0,0,60,21,151,0,1,3,698,0,1,1743,2,1,0,0,0,826,7,1,35,50,35,50,0,0,0,3,364,22,2,0,0,1,1,2,2,0,74,2,0,0,0,NULL,0,0,0,2,0.001255787037037037,0.001255787037037037,0,0,1,0,"2022-03-12 02:08:02.769892","2022-03-12 02:08:02.769892"
878,"MicrosoftDocs/office-developer-exchange-ews-proxy-ref-dotnet.ru-RU",12,1332,260,171111,57,14259,5,49,45,NULL,2,4,4,3,1,14259,4,2,0,1,2,2,2,0,0,0,0,1,2363,123,29,0,2,2,1477,0,6,1332,0,1,0,2,0,774,2,2,6,4,3,2,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-12 02:08:26.001461","2022-03-12 02:08:26.001461"
879,"MicrosoftDocs/OfficeDocs-Enterprise",5529,1671,9,476840,421237,86,76,7,64,NULL,8,57,0,0,0,0,0,188,0,3,589,336,0,118,0,0,0,1,176,38,94,0,1,6,74969,3,18,1553,0,1,0,58,0,2421,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,58,1,2,0,0,0,0,0,0,0,"2022-03-12 02:59:43.934119","2022-03-12 02:59:43.934119"
880,"oVirt/ovirt-hosted-engine-setup",1020,3204,4,78915,50625,77,50,3,299,NULL,2,11,0,0,0,0,0,23,0,1,32,22,1,1,0,0,0,1,120,38,168,0,1,3,3745,0,20,3186,1,5,1,15,0,1066,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0,13,3,6,372987,NULL,15,1,2,2,0.04819444444444444,0.04085648148148148,0.007337962962962963,0,2,0,"2022-03-12 03:07:45.395077","2022-03-12 03:07:45.395077"
881,"microsoft/vscode-custom-data",94,926,12,103930,42140,1106,448,4,65,NULL,2,9,0,0,0,0,0,38,0,3,49,40,16,10,0,0,0,1,234,50,1347,0,1,3,13018,0,1,919,0,1,4,79,0,6702,40,3,38,26,12,8,0,0,0,1,230,49,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,79,1,2,0,0,0,0,0,0,0,"2022-03-12 03:08:51.122209","2022-03-12 03:08:51.122209"
882,"Azure/azure-amqp-common-go",130,1451,94,7137,3481,55,27,3,69,NULL,3,11,12,8,3,44,20,21,0,1,44,65,8,2,0,0,0,0,227,40,265,0,1,4,196,8,3,1451,0,2,0,10,0,2495,22,2,62,39,31,19,0,0,0,1,167,36,1,0,0,1,1,12,12,0,89,6,0,0,0,NULL,10,1,1,0,0,0,0,0,0,0,"2022-03-12 03:10:12.773948","2022-03-12 03:10:12.773948"
883,"predixdesignsystem/px-button-group-design",75,2360,1111,16257,1803,217,24,3,31,NULL,1,4,8,6,4,302,33,2,0,1,5,2,0,1,0,0,0,2,682,33,212,0,1,1,1758,1,3,2360,0,4,0,10,25,1230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,209,0,0,0,0,NULL,10,1,2,0,0,0,0,0,0,0,"2022-03-12 03:10:57.493423","2022-03-12 03:10:57.493423"
884,"microsoft/25-days-of-serverless",153,833,127,3447,1401,23,9,1,44,NULL,5,22,19,5,1,15,3,132,0,42,727,406,7,741,1,0,0,1,314,28,331,0,10,48,244,13,10,836,0,0,2,418,0,15150,136,1,1,1,1,1,0,1,0,8,717,20,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,418,3,80,2,0.0003356481481481481,0,0.0003356481481481481,0,0,0,"2022-03-12 03:12:51.339546","2022-03-12 03:12:51.339546"
